P3,P6p4,P11p3,P16p2,P19p2,H5p2,H15p1,H40p4,target
-0.09742995648392593,-0.24533437222163954,-1.4029641040880159,0.9837849796366296,-0.4108168042720133,-0.9599657847225979,-1.6947142663672807,-0.7285449283135361,18000.0
-0.11177872279380106,-0.24533437222163954,-0.023766914239851236,0.6024992455787503,-0.31350425871566723,-0.7201348403383813,0.16191937454672434,1.5328404166104181,44200.0
-0.06364221905592383,-0.23026497273470642,-0.055919475247129535,-0.6320042345808817,-0.25694233401962124,0.41049408221917594,0.08767749695438529,0.40214774414844096,30000.0
0.41307349739562643,0.8312240021256359,0.6900782817964272,-0.6351945361903609,0.26111354128729347,0.19057650115139857,-0.39378701412685546,-0.7231218247383625,175500.0
-0.10207927741114804,-0.22290721077875386,0.3196185920711408,0.8373668665099246,-0.4108168042720133,1.2564893312775591,0.39921486128841494,0.19276034621905838,33700.0
-0.1153859545476803,-0.24533437222163954,0.8529626022763632,0.2373403486437884,-0.4108168042720133,-0.2062129298537618,-0.39280421398246,1.5328404166104181,14999.0
0.11395382429339677,0.9404694296433587,1.471188776864582,-1.615144263468661,0.095390249025358,0.5041632278433619,1.0561223794766241,0.8076705203679062,144300.0
-0.017349411547807086,-0.18275777053815423,0.36528255455949227,-1.119273529936993,-0.39938640317733054,-0.7719986579957215,0.00870457553390245,-0.19011993233679828,47700.0
-0.10484482175578878,-0.24533437222163954,-0.45907204944422175,-0.2564699817650919,-0.4108168042720133,2.1920921970400395,0.22239242774487206,0.9298043246306971,17000.0
-0.11270057090868131,-0.24533437222163954,-0.6365716224094498,-0.6284392100452892,-0.4108168042720133,0.9797621487089176,-0.8003888068593032,0.7790453016357667,14999.0
-0.07971444053709684,0.13178061556916879,-0.06985020751509087,0.4456003499375715,-0.24465506411125792,-0.9429339844398088,-0.9857895197211279,-0.6208598688145794,46700.0
-0.08496496675663215,-0.17950876525870196,-0.22210043183426073,-1.3673034368906076,-0.3143983204995577,-0.12714730105704156,0.6416518585494564,0.02525018666111528,34900.0
-0.11590699913435173,-0.24533437222163954,1.4925696746940524,-0.13275984877252267,-0.4108168042720133,-0.9278908583705053,-1.2215381771046532,0.02525018666111528,28800.0
-0.11197912455790547,-0.24533437222163954,0.786045364371943,-1.1048300811274112,-0.31007749871037193,0.8216323300982654,0.2871894852263806,0.02525018666111528,37900.0
-0.09594698342955335,-0.24533437222163954,-0.14530488764583657,0.6101220495680663,-0.4108168042720133,0.8357120571907758,-0.7661632136333743,-0.04653975249884052,23400.0
-0.09065637685719716,-0.157098228842831,0.09550534696978655,-0.7425177033009073,2.1572891247726496,-0.07931839113820582,-0.20582345480480052,-0.3226552046321014,25300.0
-0.06861218280571299,-0.23728310913878636,0.0007747101137119196,-0.4638441701479103,-0.4049732164525052,-0.2597459675455761,0.2136278961996558,0.6050926059891583,31300.0
-0.0793537173617089,-0.22546746493902398,-0.11295177713178547,-0.4629434599952337,-0.4108168042720133,-0.8045103156240752,0.971402133499285,0.02525018666111528,29600.0
-0.07362222690832303,-0.20283367816038367,-1.0876820476682254,-0.5216454679863158,-0.33922677386290934,-0.3742875585146297,-0.43404609863623395,0.8980656305556661,17800.0
-0.08388279723046839,-0.135718444101874,-0.22814012111260076,-0.9882316621393066,-0.3259710562302358,-0.5945094844421408,1.3836017744790752,0.7790453016357667,47500.0
0.3297865242338372,0.44229574513892445,0.34717674619599376,-2.0281679980208396,-0.32496613078514297,0.012403091281962382,0.43497041176702556,0.3984161568112706,108400.0
-0.10777068751171304,-0.20607793343211742,-0.0502096153229024,-0.22660330401801776,-0.4108168042720133,-0.7201348403383813,-0.2271317377101409,1.5328404166104181,14999.0
-0.11510539207793413,-0.24533437222163954,0.2648404003452502,0.20906882170145388,0.7067604255910606,0.20492531802532812,0.41534775765011384,0.5277803638168981,28800.0
0.0010875507497978497,0.7755396616416903,-1.1866109646950016,2.9319740562667693,2.1672675695302943,-0.9887763786193415,-1.8882863508159276,-1.4823400432881875,44400.0
-0.11278073161432307,-0.24533437222163954,1.1856377704653371,0.34115693424391563,-0.4108168042720133,-0.9625516367932444,0.5489959232087626,-0.5229644972328213,86100.0
0.09615814764092592,-0.11744753941267361,0.5046279982197283,-0.05704404480588887,0.015517630250292791,-0.28693914478822596,-0.3215805978850717,0.8740614773963675,24200.0
0.08349275614952774,-0.006717734482920431,1.4747986679864868,1.6638646906906196,-0.27258340849171453,3.514171304163649,1.0499204307649905,-0.44216851555719433,84100.0
0.07102776642223398,0.16797567438411934,1.406616807985641,1.0672164088678546,-0.29079866565198514,0.9283480131729336,0.8675888593412164,-0.8793039513084664,69900.0
-0.11077671397327907,-0.24533437222163954,-0.0037252230341180944,-0.14487359816684883,-0.4108168042720133,-1.234057470314395,0.13406695554041873,-1.4823400432881875,24300.0
0.039284126988096774,-0.1565258529127521,0.9574621547763827,0.10134457500638244,-0.40351053137406045,0.20492531802532812,1.0712045918320232,-0.8541775479819933,82100.0
0.06734037396271299,1.195521094088079,-0.8954992674261545,0.9069736554334065,-0.3891240043971223,0.43007216254593206,-0.5999862877697737,-0.06343169798933049,61300.0
-0.09923357236086554,-0.2267072169535518,0.4663329870298131,0.5375931093859007,-0.4108168042720133,0.8216323300982654,0.7711406546665286,-0.7285449283135361,81700.0
-0.09081669826848067,0.48343318698497156,0.995927881662146,-0.3216775006171694,-0.3574398852748986,0.011215930481582122,0.37347053277423903,-0.8123000080925075,169500.0
-0.10408329505219205,-0.24533437222163954,0.34689166755826667,-0.22879319854952437,-0.3686192338206649,-0.034904906867494374,0.5367618013469192,0.5277803638168981,20500.0
-0.1161875616040979,-0.24533437222163954,-0.29836559716179917,-0.4635909170388242,-0.4108168042720133,-0.034904906867494374,0.26437932130638836,1.5328404166104181,17500.0
-0.10957430338865265,-0.24533437222163954,-1.2080399281087393,-0.8315676845404921,-0.4108168042720133,1.164246937088012,1.0241453897463015,0.24062030565902867,15400.0
-0.10616747339887783,-0.21379432097081652,-0.12035387710902716,0.13857049015865486,-0.4108168042720133,1.4167006384915446,-0.2769968500257112,-0.19011993233679828,21100.0
-0.07454407502320327,-0.10302414097545612,1.1917669611764514,0.04732144685420247,-0.38422740681911105,1.9450908014215258,0.12050520987836745,-1.3236462713949881,86200.0
-0.11418354396305389,-0.24533437222163954,-0.4315603034696967,0.0917576269945647,2.7132610874602183,-1.234057470314395,-0.9962163490964095,-1.4823400432881875,14999.0
-0.09702915295571712,-0.20978056444868617,-0.9509420901620927,-0.8412623510692971,0.8946872058188454,-0.44261693672754726,-0.7046795476794503,0.1623037068755763,23600.0
-0.07554608384372528,-0.1599981085549737,-1.9203337659769255,-0.42145120400528513,-0.36998464497702244,0.3847981665677935,0.5952388053784107,-0.8123000080925075,96800.0
-0.10909333915480209,-0.24533437222163954,-0.6250574288264011,0.7361882386343015,-0.37739391379247944,-0.09801869196407463,0.1162920606005635,-0.4772799904946676,23300.0
-0.11574667772306822,-0.24533437222163954,-0.3415384364379256,-0.08935387019355442,-0.11279597122538454,-0.2062129298537618,0.3302859833500641,1.5328404166104181,30800.0
-0.10564642881220639,-0.1485268399148024,-0.4557837005067283,-0.41403696139992185,-0.38697539511807677,0.36481213462054307,-0.8835553691856254,0.02525018666111528,16900.0
-0.08801107357101905,0.10304781887997774,1.4175823909344614,0.4965225599305379,-0.37215471173888137,0.4043884782482504,0.18780962041066557,-0.43358158312544903,79000.0
-0.09883276883265674,-0.13835232338178086,-0.9083758717081039,1.1073839562872005,-0.4108168042720133,-0.9675794426557034,0.833343230490025,-0.3516473708262104,57200.0
-0.0824399045289167,-0.19974854814721957,1.126961294111934,1.0758178470434119,-0.4108168042720133,-0.15482037905960272,0.1891454166369676,0.02525018666111528,43400.0
-0.10620755375169871,-0.24533437222163954,0.6920141646386617,-1.4349667087416498,-0.4108168042720133,-0.33469322760206804,0.38246428769004204,1.5328404166104181,38100.0
-0.09145798391361476,-0.08529473716616441,-1.2876083592792342,-0.9523144123742565,-0.4108168042720133,-0.01458071396498421,0.44840443031803623,0.6282862786408363,16600.0
-0.07943387806735067,-0.20868331266571327,-0.8158164733137815,-0.26653020368664937,1.126144781430116,0.46655829063567983,-0.2507940747703582,0.9529979972823751,30300.0
-0.07382262867242743,0.02765569637198633,-0.5801625156863345,-0.8217160240028873,-0.39774061424554497,0.20492531802532812,0.6165383886043627,-0.3226552046321014,19300.0
-0.029052874571504135,0.10944845428065306,-1.0015717247354894,-1.6396914799832618,-0.3752324300237459,-0.262592275500912,0.5501713026196487,-0.44587176019804187,41200.0
0.6082648156333135,0.7182688185797668,0.5742385662770867,-0.0560310323695458,-0.340128703390498,0.11982387592291688,-0.1959134654732655,-0.7070077958065264,163900.0
-0.10300112552602829,-0.24533437222163954,-0.03651092380657988,0.09067814994135685,-0.371731999327458,-0.38759671032398374,0.5033439601709973,0.02525018666111528,29200.0
-0.1129410530256066,-0.16427549050548068,-0.046281496884465076,-0.4373442690275064,-0.3502022763219486,0.05074838513424506,0.09986574777944636,0.9298043246306971,21300.0
-0.11586691878153087,-0.24533437222163954,-0.2531077059888133,-1.5854437472637477,-0.4108168042720133,-1.234057470314395,-0.871190093066315,-1.4823400432881875,14999.0
-0.04652790840140794,-0.18178876896358073,0.14288806845419763,-2.951249223980172,-0.3946986584320361,-0.9499274407911399,-1.5553074403059037,-0.16927749740774922,134800.0
-0.11338193690663628,-0.24533437222163954,-1.623573533839641,1.6465162797474078,-0.4108168042720133,-1.0019632168916868,-3.1500287971382854,1.5328404166104181,14999.0
0.01451446894479275,-0.20966893926730149,-1.341241264152398,1.81099443359444,-0.3912983626555439,-0.7649886533423246,-1.5868673726788152,-0.07201380613233996,18800.0
-0.1019590363526854,-0.10311914112982606,-0.36372816203024744,0.41735517965364877,-0.4108168042720133,-0.33469322760206804,-0.6538378304457176,1.102100480132637,21700.0
-0.07258013773498014,-0.13768019728961348,-0.786948946376116,-0.4649671929845796,-0.4108168042720133,0.4790170036171252,0.43185500385222164,0.32676823265097577,23300.0
-0.11590699913435173,0.99164601280245,-2.4975500525810688,-1.695408309923809,-0.4108168042720133,2.877322130510926,0.13884281589875141,0.7790453016357667,14999.0
-0.11686892760205286,-0.24533437222163954,-2.0555671160313547,0.38812220765012523,-0.4108168042720133,0.8216323300982654,0.18407297629943786,1.5328404166104181,14999.0
-0.0899349305064213,-0.1550296004814254,0.12529606461218168,-0.10867330080929,-0.3901446653296116,-0.059377687148788036,1.2347109797496143,0.40214774414844096,29600.0
-0.11634788301538142,-0.24533437222163954,-1.0518135197668639,0.8221911609731671,-0.4108168042720133,-0.2062129298537618,-0.9962163490964095,-1.4823400432881875,17500.0
-0.11358233867074069,-0.24533437222163954,-0.5924523883534293,0.10725419619894125,2.604450192113614,0.20492531802532812,-0.4532455001695014,0.5277803638168981,19400.0
-0.10841197315684713,-0.24533437222163954,1.8279000520553363,-0.4676131723007751,-0.3798536565723189,0.4263070640802411,1.1708697006810624,-1.4823400432881875,66800.0
-0.10616747339887783,-0.2156848240427785,-0.26280700940726764,0.5378532381450074,-0.4108168042720133,-0.9212348434830401,0.5223348330255579,1.5328404166104181,36000.0
-0.07061620044675701,-0.18062026706483036,-0.7230714423181492,-0.13409143299314585,-0.4047243096518701,-0.32466279807594595,-0.23855850296194933,0.5573408915276983,22800.0
0.060406472924700694,-0.06754870832985796,-1.0082528409487146,-0.9459727711720805,-0.3931086589555653,-0.309409580519545,1.0300992657820027,0.49637213352027243,47200.0
-0.10588691092913166,-0.18211414449229782,-0.9043350477617278,0.7973872535244695,-0.4108168042720133,-0.7011006955056175,-1.8044951251467551,-0.7285449283135361,36900.0
-0.0899349305064213,-0.12969305931096,2.892725116716919,-2.013056465217607,-0.3901446653296116,-1.0554163910387482,-0.4647914246662853,-0.5465944664970468,117300.0
-0.11430378502151653,-0.24533437222163954,0.75645188136844,0.5245442715887972,-0.4108168042720133,-1.234057470314395,0.46117331883570306,-1.4823400432881875,38800.0
-0.10640795551580311,-0.2098874396223524,0.9822374773155241,-0.25417580654160893,-0.3599096415467176,-0.7980017964724145,0.32825025837285876,0.02525018666111528,38400.0
-0.0848447256981695,-0.23580823174219293,-0.38337372652425594,0.6644637495045264,-0.15755413462579512,-0.6313424073838786,-1.0954091708052447,0.40214774414844096,14999.0
-0.053101086264032316,-0.18796615400148667,0.8831527614983636,-0.11158284670960186,-0.37973850141455384,0.5646710151102587,0.028054244256629387,-0.7285449283135361,56000.0
-0.11237992808611427,-0.24533437222163954,0.11258188885637874,1.0826327621553264,-0.4108168042720133,0.36481213462054307,-0.017661120990022868,1.5328404166104181,32300.0
-0.10917349986044385,-0.19939704757605076,-0.8411834997695984,-0.3145783919710765,-0.4108168042720133,-1.0541846217719295,-0.6663947631382511,1.5328404166104181,14999.0
0.011147719307838805,-0.20882581289726818,-0.12658748615837873,-1.118288020100731,0.14108681967414005,-0.3479843921265679,0.17166341090323398,0.4473754510469201,30700.0
-0.11270057090868131,-0.24533437222163954,-0.17132660050806017,0.38812220765012523,-0.4108168042720133,-1.234057470314395,0.1621431935710248,-1.4823400432881875,19200.0
-0.08885276098025754,-0.24533437222163954,-0.15162302582614243,-0.2852583284006276,-0.07259037042854415,-0.8006286595525286,-0.1123398636021616,0.32676823265097577,27200.0
-0.096067224488016,-0.11060990330189654,1.218469879388125,-0.9991261295966772,-0.4108168042720133,0.13640239662737888,1.0357615707448231,-0.7285449283135361,114600.0
-0.10789092857017568,-0.24533437222163954,-0.42949016847830007,0.4350874810563348,-0.4108168042720133,-0.5799743192971213,-0.71283470622741,1.5328404166104181,22000.0
-0.08460424358124423,-0.22408996270065973,0.042465803447238444,0.1693516293584456,-0.39347772765995526,0.03563330992552471,-0.3906320622148245,-0.9798098661324046,66300.0
0.18201026338325155,-0.17218187835291965,-0.0644337133982915,-0.23373908279755395,-0.3983807624828105,0.4196985356247908,0.6675707079047252,-0.34675252686761104,41400.0
-0.11530579384203854,-0.24533437222163954,-1.0718005156525676,0.1453384216620971,-0.4108168042720133,-0.33469322760206804,1.0411363908478084,1.5328404166104181,14999.0
-0.10408329505219205,-0.2164068252159901,-0.00769809218894305,-0.26259733187496415,-0.4108168042720133,0.06622824247980963,-0.5366373314666896,1.1308164557966194,14999.0
-0.06965427197905588,0.9383153011430201,1.068874864241265,1.9329432542401088,-0.3749949672139446,3.3706874523727186,3.740313813221992,-1.1996668751726933,274600.0
-0.10961438374147353,-0.02337126154397249,0.8844422451038914,1.82767590648567,-0.3396480557754785,-0.7543963010373559,0.5076062758186856,-1.4823400432881875,40000.0
-0.057590085779970906,-0.0363387826154705,1.741580892446127,0.844893411398953,-0.4012739464154801,-0.9412410211893272,0.9194446164771519,-0.19011993233679828,74500.0
0.20898434083170397,-0.1490730908024296,-0.4297072923244761,0.27212197021379736,-0.052753642817009734,-0.07915434710033496,-0.3368449762543597,-0.18269324134602205,35300.0
-0.11562643666460558,-0.24533437222163954,-1.4523208293952872,-1.2409129463317425,-0.4108168042720133,-1.234057470314395,-0.6647559280798724,-1.4823400432881875,14999.0
-0.1082516517455636,-0.24533437222163954,-0.5522049199818772,-0.5018115095607193,-0.4108168042720133,-1.0541846217719295,-0.6432495297484281,1.5328404166104181,14999.0
-0.08047596724069356,-0.16536799228073507,0.31666007248776107,-1.7481697562972403,-0.4031092764454504,-0.548827536843508,-0.30353060853784625,-1.4823400432881875,57200.0
-0.09414336755261374,-0.22940522133765837,-0.41880966416720683,-0.6514245080635827,-0.398631815031727,-0.7201348403383813,0.07668281577893518,0.02525018666111528,27700.0
0.039684930516305575,-0.05822206817458821,-2.8524248909660055,-2.3599777004733813,-0.3525182539669384,-0.3144071677434488,0.7583704480156218,-0.8615674537711587,40500.0
-0.10841197315684713,-0.1684744973286324,-0.030172896418991128,0.7725833460757717,0.7657842388152273,-0.12714730105704156,0.12821273037772732,-0.7285449283135361,28600.0
-0.03923328418800773,-0.03270977671853846,-0.7886759925418764,-1.4666405365024258,-0.39619782123126357,0.13297617860834193,-0.9141684864516163,-0.5301777134470368,147800.0
-0.11330177620099452,-0.24533437222163954,0.12898551256322077,-0.6369168865204776,-0.4108168042720133,0.11498889375409536,-0.5793708156958358,-0.4772799904946676,32500.0
-0.054423737907121364,0.00022677680152283163,1.3023658705766616,0.631398748556283,-0.37908833968530864,2.410119674215333,-0.11574539264328171,-0.1680307202875811,79400.0
-0.11510539207793413,-0.058326568344395154,0.8521206258347063,-1.4024116518365881,-0.4108168042720133,0.7281919827374258,-0.5701531099424079,1.5328404166104181,14999.0
-0.03771023078081428,0.1904859609620787,-2.88732547744625,-2.2268651160778767,-0.34628270946137285,-0.4233626275281676,0.7037571561397775,0.02525018666111528,30500.0
-0.11157832102969667,-0.24533437222163954,-0.3883360837414214,0.38812220765012523,-0.22259319553197693,1.164246937088012,0.0813052454280296,-1.4823400432881875,31300.0
-0.08512528816791567,-0.15789860514339785,-0.33391092544480816,0.6844867883056857,-0.4108168042720133,-0.6467172189858944,-0.59938535082526,0.5277803638168981,32900.0
-0.09233975167567413,-0.060114946250409446,-2.7932743885056848,0.5150455610855744,1.1056929393112649,-0.31555763448272633,0.46434514285321654,0.5277803638168981,53100.0
-0.1145442671384418,-0.24533437222163954,-0.8430696595936245,-0.8606608516602681,-0.4108168042720133,0.9797621487089176,0.09277906803653806,0.7790453016357667,14999.0
-0.06720937045698218,0.14797101687766734,-0.8781492489394183,-0.10566176610034202,-0.3540059727753322,0.3949796892866912,2.0562841840407615,-0.4772799904946676,122000.0
3.1841890110784696,2.452377886410221,0.7009609930482334,-0.7552674503221216,1.4650621462201752,-0.3034277290684167,-0.15721491890775602,-0.28912217666538503,91800.0
-0.11354225831791981,-0.24533437222163954,-0.7758739727872385,-2.5323605599605665,-0.4108168042720133,-0.7011006955056175,-1.53155006583902,1.5328404166104181,14999.0
-0.114143463610233,-0.24533437222163954,0.43677265270511456,0.9090042640727731,-0.4108168042720133,-0.2062129298537618,-0.05659469071237888,1.5328404166104181,14999.0
0.036438421937814276,-0.17070462595246694,-0.4077230885407479,-0.8181716264173566,-0.15038805061555632,-0.14989258250093324,0.4906426918885872,0.6008755745979443,26800.0
-0.11290097267278572,-0.15990310840060376,-0.21211936464596085,-0.3100358791909135,-0.4108168042720133,-0.46317352535037437,-0.22397665398478664,1.5328404166104181,21000.0
-0.07646793195860553,-0.21798382777853123,-0.6799930767766171,0.07599749120607177,-0.4108168042720133,0.3215994814867011,0.5586055099747018,0.40214774414844096,41900.0
-0.10496506281425141,-0.24533437222163954,-0.033099924757505714,-0.036634823661916414,-0.4108168042720133,-0.49988269577231487,-0.24850329101104385,1.5328404166104181,19200.0
-0.005405466407184758,-0.067453708175488,0.5131157174278461,0.9046347884847914,-0.3852809692252475,2.713152181646218,-0.6547692233937188,-1.0243380511641873,67400.0
-0.07662825336988904,-0.23418135409860752,-1.8541375118365218,1.8988847218639133,6.6369048697705315,1.3608292537686784,-0.19119323033769675,0.02525018666111528,30500.0
-0.08396295793611014,-0.11741666436250336,0.8004567524825814,0.1735136895041454,-0.39380745764585406,2.3633995005349124,-1.118925458702372,0.593685876791316,39400.0
-0.09943397412496993,0.10818495222753274,0.7134016922038916,0.7344234884623916,3.361927230153268,1.8494768705588986,1.2132587566943696,-1.4823400432881875,136400.0
0.3098665888818597,0.32955668694424683,2.093712677659918,-1.3696789739726662,-0.17814473513350595,-0.18442529145551,0.23334611497653077,-0.1680307202875811,68700.0
-0.07995492265402211,-0.09485887770735901,-0.0983249226089123,1.1218411563968222,-0.3804129816243208,0.18312257030779872,0.40608892613957,-0.09071817659727488,110400.0
-0.09362232296594229,-0.1780528878929825,1.001999062185352,1.782351621551003,-0.38697539511807677,-0.38759671032398374,0.31110806738862345,-1.4823400432881875,51500.0
-0.050535943683495975,2.7086099277729883,0.497217611072785,1.8504801457200935,0.5670464634966391,0.9988466579392732,-0.3742492477906552,0.9744736201080026,38600.0
-0.11610740089845614,-0.24533437222163954,0.16734350624286617,-0.8606608516602681,-0.4108168042720133,-1.234057470314395,-0.20361334079982793,-1.4823400432881875,14999.0
-0.0909770196797642,-0.17506750804190685,0.009850818370624674,-0.6012414304478126,-0.4108168042720133,-0.3946506039524251,1.4825789495897028,0.24062030565902867,27600.0
-0.11586691878153087,-0.24533437222163954,-2.252004529198096,0.706439592879245,-0.4108168042720133,-0.8914428633246486,0.2317882132991427,1.5328404166104181,27500.0
-0.09069645721001804,-0.17828088826347038,-0.11418822285122673,0.4094069282300333,-0.4108168042720133,0.22740942409313622,-0.42030363690685907,0.8370296340239848,30100.0
-0.10191895599986452,-0.24533437222163954,0.4959563038442399,0.33709457102351176,0.6629671336678244,-0.8189663367157359,-0.34598781203970685,0.02525018666111528,53300.0
-0.09434376931671815,-0.22879484534583144,0.05708437080041095,-0.5865183718707331,-0.36165842639600737,-0.23011587295087294,1.070575051396182,0.5277803638168981,56500.0
-0.09614738519365776,-0.1553716010371572,0.03464105781522889,1.140346968426808,-0.4108168042720133,1.7638235785571594,0.11763642469293065,-1.4823400432881875,49900.0
-0.11101719609020434,-0.24533437222163954,0.9473136867601154,0.8368340036333407,-0.4108168042720133,2.3633995005349124,0.6643576263167714,-1.4823400432881875,45200.0
0.3547966643940665,-0.09545737867988968,1.4429030092399513,-0.31472507250484605,0.12131231876276437,0.7321858794664625,1.1186743924222775,-0.5053543357567836,75700.0
-0.0637223797615656,0.09955181319916362,0.6495689388623114,2.095115773446957,0.38095286755054353,-0.7011006955056175,2.2095451177170147,-1.4823400432881875,75500.0
-0.11614748125127702,-0.24533437222163954,-1.585692881134793,-0.6673508053942363,-0.4108168042720133,1.8494768705588986,-0.24238201205375184,0.5277803638168981,14999.0
-0.11129775855995051,-0.24533437222163954,-0.6288744991908409,0.009744873550888261,-0.36583262205263517,3.5625520639818125,-0.6909050553123214,1.5328404166104181,32700.0
-0.0958267423710907,-0.20742456062031142,0.3111375025987842,-0.30049362290422793,-0.4108168042720133,-0.33469322760206804,0.0350449638996011,0.5277803638168981,37800.0
-0.08801107357101905,-0.14543933489777905,0.03827249557835781,-0.13839100613925434,-0.4108168042720133,-0.4117816940476095,0.9681335585018904,-0.3516473708262104,65000.0
-0.1172296507774408,-0.24533437222163954,1.259300764506653,-2.9976140239512645,-0.4108168042720133,0.20492531802532812,0.6148353604571537,1.5328404166104181,14999.0
-0.10340192905423709,-0.24533437222163954,-0.2622186203584718,-1.543239861496684,-0.4108168042720133,-0.5625324089196556,-0.2315022720969063,-0.19011993233679828,14999.0
-0.11225968702765163,-0.24533437222163954,0.029410196299739465,0.4517861430726172,-0.3578354182080918,0.20492531802532812,-0.36918761614570056,0.02525018666111528,16600.0
-0.09446401037518078,-0.22824859445820422,-0.1882705476794298,-0.36891207031584655,-0.33669765188864,0.18133535368468073,-1.0302688714278123,0.7790453016357667,20900.0
-0.05025538121374981,-0.17334800524781077,-0.14671702136294587,-0.15350941459250786,-0.4108168042720133,0.8644593358448325,0.3811792395935155,-0.04653975249884052,35000.0
-0.10023558118138755,-0.2248784639819303,-0.07064411837247955,0.6449712816966108,-0.39437393519212705,-0.40387520311707686,0.27989309048484895,1.5328404166104181,29800.0
-0.08941388591974986,-0.18712302763145336,-1.0655751937729177,-1.1194820913209456,-0.4108168042720133,-0.13652802985422816,0.18717441200188917,0.5277803638168981,18100.0
-0.0989129295382985,-0.24533437222163954,0.874283832483984,1.0002704965022777,-0.3955333545134762,0.8216323300982654,0.44326885139826955,-0.7285449283135361,43300.0
-0.08797099321819818,-0.08147098095277396,-0.39627519231530917,0.6239604411758494,-0.28533416002884665,0.7281919827374258,-1.1369525125312063,-0.19011993233679828,72900.0
3.026753385198052,0.3204271721092948,0.3565976007124832,-1.0549862022459817,0.048311101233967785,-0.05870999913499837,-0.012122193298547539,-0.12360052862074516,36700.0
-0.11694908830769463,0.0891730463342467,-2.6531764698365667,1.3430732173958162,-0.4108168042720133,1.164246937088012,-2.1129680933224027,1.5328404166104181,67500.0
0.22413471419799672,0.4482190047638908,0.9599731671958917,-0.0553125269424113,0.4572449476934841,-0.22381240884655065,0.4899251001522559,-0.30568426141356214,50900.0
-0.10965446409429441,-0.24533437222163954,-0.2242385216172076,0.5027163746572749,-0.4108168042720133,-1.234057470314395,1.0623497681598066,-1.4823400432881875,42800.0
-0.07803106571861985,-0.24533437222163954,-0.5758863361204408,-0.4432355551533435,-0.4108168042720133,-0.6399820600450703,-0.2830944025846677,1.0861471603193134,23000.0
-0.10035582223985018,-0.19522891580306923,-0.01489467035759099,-0.7790411562094254,-0.4108168042720133,-1.0362592131775816,-0.021979061860476268,1.3443916378667553,65200.0
-0.11506531172511325,-0.24533437222163954,-1.2226004852740027,1.8425868994966403,-0.4108168042720133,-0.6344815483366417,-1.8540490262041547,1.5328404166104181,17100.0
0.012550531656569615,0.05998187390022066,-0.6809958243104802,0.9145357245142088,-0.3601835820773017,-0.1681446401882343,-1.7775502408767907,-0.22601475115775319,115700.0
